id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
"(30, 31)",הקיימים,,,,,,"(123, 130)",,"[{'id': 30, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 31, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 31, 'text': 'קיימים', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Plur', 'head': 27, 'deprel': 'amod', 'lemma': 'קיים'}]"
1,זאת,PRON,PRON,Gender=Fem|Number=Sing|Person=3|PronType=Dem,0.0,root,"(1, 4)",זאת,
2,באמצעות,ADP,ADP,,3.0,case,"(5, 12)",באמצעות,
3,מציאת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,1.0,nmod,"(13, 18)",מציאה,
4,קונפיגורציה,NOUN,NOUN,Gender=Fem|Number=Sing,3.0,compound:smixut,"(19, 30)",קונפיגורציה,
5,אופטימלית,ADJ,ADJ,Gender=Fem|Number=Sing,4.0,amod,"(31, 40)",אופטימלי,
6,של,ADP,ADP,Case=Gen,7.0,case:gen,"(41, 43)",של,
7,כבלי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,4.0,nmod,"(44, 48)",כבל,
8,דריכה,NOUN,NOUN,Gender=Fem|Number=Sing,7.0,compound:smixut,"(49, 54)",דריכה,
"(9, 10)",ושל,,,,,,"(55, 58)",,"[{'id': 9, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 11, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 10, 'text': 'של', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'Case=Gen', 'head': 11, 'deprel': 'case:gen', 'lemma': 'של'}]"
11,מיקומי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,7.0,conj,"(59, 65)",מיקומים,
12,עמודים,NOUN,NOUN,Gender=Masc|Number=Plur,11.0,compound:smixut,"(66, 72)",עמוד,
13,אשר,SCONJ,SCONJ,,14.0,mark,"(73, 76)",אשר,
14,יביאו,VERB,VERB,"Gender=Fem,Masc|HebBinyan=HIFIL|Number=Plur|Person=3|Tense=Fut|Voice=Act",11.0,acl:relcl,"(77, 82)",הביא,
"(15, 16)",למיצוי,,,,,,"(83, 89)",,"[{'id': 15, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'ל'}, {'id': 16, 'text': 'מיצוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 14, 'deprel': 'obl', 'lemma': 'מיצוי'}]"
17,אופטימלי,ADJ,ADJ,Gender=Masc|Number=Sing,16.0,amod,"(90, 98)",אופטימלי,
18,של,ADP,ADP,Case=Gen,19.0,case:gen,"(99, 101)",של,
19,קשיחות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,16.0,nmod,"(102, 108)",קשיחה,
"(20, 21)",התקרה,,,,,,"(109, 114)",,"[{'id': 20, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 21, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 21, 'text': 'תקרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 19, 'deprel': 'compound:smixut', 'lemma': 'תקרה'}]"
22,תוך,ADP,ADP,,23.0,case,"(115, 118)",תוך,
23,שימוש,NOUN,NOUN,Gender=Masc|Number=Sing,14.0,obl,"(119, 124)",שימוש,
"(24, 26)",בעובי,,,,,,"(125, 130)",,"[{'id': 24, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 26, 'deprel': 'case', 'lemma': 'ב'}, {'id': 25, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 26, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 26, 'text': 'עובי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 23, 'deprel': 'nmod', 'lemma': 'עובי'}]"
"(27, 28)",המינימלי,,,,,,"(131, 139)",,"[{'id': 27, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 28, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 28, 'text': 'מינימלי', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 26, 'deprel': 'amod', 'lemma': 'מינימלי'}]"
"(29, 30)",הנדרש,,,,,,"(140, 145)",,"[{'id': 29, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 30, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 30, 'text': 'נדרש', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Mid', 'head': 26, 'deprel': 'amod', 'lemma': 'נדרש'}]"
1,"דו""ח",NOUN,NOUN,Abbr=Yes|Definite=Cons|Gender=Masc|Number=Sing,4.0,nsubj,"(1, 5)","דו""ח",
"(2, 3)",המחקר,,,,,,"(6, 11)",,"[{'id': 2, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 3, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 3, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 1, 'deprel': 'compound:smixut', 'lemma': 'מחקר'}]"
4,מציג,VERB,VERB,"Gender=Masc|HebBinyan=HIFIL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(12, 16)",הציג,
5,גישה,NOUN,NOUN,Gender=Fem|Number=Sing,4.0,obj,"(17, 21)",גישה,
6,חישובית,ADJ,ADJ,Gender=Fem|Number=Sing,5.0,amod,"(22, 29)",חישובי,
7,מעשית,ADJ,ADJ,Gender=Fem|Number=Sing,5.0,amod,"(30, 35)",מעשי,
"(8, 9)",לתכן,,,,,,"(36, 40)",,"[{'id': 8, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 9, 'deprel': 'case', 'lemma': 'ל'}, {'id': 9, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'nmod', 'lemma': 'תכן'}]"
10,אופטימלי,ADJ,ADJ,Gender=Masc|Number=Sing,9.0,amod,"(41, 49)",אופטימלי,
11,של,ADP,ADP,Case=Gen,12.0,case:gen,"(50, 52)",של,
12,תקרות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,9.0,nmod,"(53, 58)",תקרות,
13,בטון,NOUN,NOUN,,12.0,compound:smixut,"(59, 63)",בטון,
14,דרוכות,ADJ,ADJ,Gender=Fem|Number=Plur,12.0,amod,"(64, 70)",דרוך,
"(15, 16)",בדריכת,,,,,,"(71, 77)",,"[{'id': 15, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'ב'}, {'id': 16, 'text': 'דריכת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 12, 'deprel': 'nmod', 'lemma': 'דריכה'}]"
17,אחר,ADJ,ADJ,Gender=Masc|Number=Sing,16.0,compound:smixut,"(78, 81)",אחר,
18,עם,ADP,ADP,,19.0,case,"(82, 84)",עם,
19,כבלים,NOUN,NOUN,Gender=Masc|Number=Plur,12.0,nmod,"(85, 90)",כבל,
20,לא,ADV,ADV,Polarity=Neg,22.0,advmod,"(91, 93)",לא,
21,-,PUNCT,PUNCT,,22.0,punct,"(93, 94)",-,
22,מודבקים,VERB,VERB,"Gender=Masc|HebBinyan=HUFAL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Pass",19.0,amod,"(94, 101)",הודבק,
"(1, 2)","הדו""ח",,,,,,"(1, 6)",,"[{'id': 1, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 2, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 2, 'text': 'דו""ח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Abbr=Yes|Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'nsubj', 'lemma': 'דו""ח'}]"
3,נפתח,VERB,VERB,Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(7, 11)",נפתח,
"(4, 5)",בפרק,,,,,,"(12, 16)",,"[{'id': 4, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ב'}, {'id': 5, 'text': 'פרק', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'obl', 'lemma': 'פרק'}]"
6,מבוא,NOUN,NOUN,Gender=Masc|Number=Sing,5.0,compound:smixut,"(17, 21)",מבוא,
7,",",PUNCT,PUNCT,,5.0,punct,"(21, 22)",",",
8,אשר,SCONJ,SCONJ,,9.0,mark,"(23, 26)",אשר,
9,סוקר,VERB,VERB,"Gender=Masc|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",5.0,acl:relcl,"(27, 31)",סקר,
10,את,ADP,ADP,Case=Acc,12.0,case:acc,"(32, 34)",את,
"(11, 12)",הספרות,,,,,,"(35, 41)",,"[{'id': 11, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 12, 'text': 'ספרות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 9, 'deprel': 'obj', 'lemma': 'ספרות'}]"
"(13, 14)",הרלוונטית,,,,,,"(42, 51)",,"[{'id': 13, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 14, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 14, 'text': 'רלוונטית', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 12, 'deprel': 'amod', 'lemma': 'רלוונטי'}]"
"(15, 16)",בתחום,,,,,,"(52, 57)",,"[{'id': 15, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'ב'}, {'id': 16, 'text': 'תחום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'nmod', 'lemma': 'תחום'}]"
"(17, 18)",ומציג,,,,,,"(58, 63)",,"[{'id': 17, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 18, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 18, 'text': 'מציג', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HIFIL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 9, 'deprel': 'conj', 'lemma': 'הציג'}]"
19,את,ADP,ADP,Case=Acc,20.0,case:acc,"(64, 66)",את,
20,מטרות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,18.0,obj,"(67, 72)",מטרה,
"(21, 22)",המחקר,,,,,,"(73, 78)",,"[{'id': 21, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 22, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 20, 'deprel': 'compound:smixut', 'lemma': 'מחקר'}]"
1,פרקים,NOUN,NOUN,Gender=Masc|Number=Plur,6.0,nsubj:cop,"(1, 6)",פרק,
2,2,NUM,NUM,,1.0,amod,"(7, 8)",2,
3,-,PUNCT,PUNCT,,2.0,punct,"(8, 9)",-,
4,4,NUM,NUM,,2.0,dep,"(9, 10)",4,
5,הם,AUX,AUX,Gender=Masc|Number=Plur|Person=3|Polarity=Pos|VerbForm=Part|VerbType=Cop,6.0,cop,"(11, 13)",הוא,
6,ליבת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,116.0,advcl,"(14, 18)",ליבה,
"(7, 8)",העבודה,,,,,,"(19, 25)",,"[{'id': 7, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 8, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 8, 'text': 'עבודה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 6, 'deprel': 'compound:smixut', 'lemma': 'עבודה'}]"
"(9, 10)",ומציגים,,,,,,"(26, 33)",,"[{'id': 9, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 10, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 10, 'text': 'מציגים', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HIFIL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 6, 'deprel': 'conj', 'lemma': 'הציג'}]"
11,את,ADP,ADP,Case=Acc,13.0,case:acc,"(34, 36)",את,
"(12, 13)",התרומות,,,,,,"(37, 44)",,"[{'id': 12, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 13, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 13, 'text': 'תרומות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 10, 'deprel': 'obj', 'lemma': 'תרומה'}]"
"(14, 15)",המחקריות,,,,,,"(45, 53)",,"[{'id': 14, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 15, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 15, 'text': 'מחקריות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 13, 'deprel': 'amod', 'lemma': 'מחקרי'}]"
"(16, 17)",העיקריות,,,,,,"(54, 62)",,"[{'id': 16, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 17, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 17, 'text': 'עיקריות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 13, 'deprel': 'amod', 'lemma': 'עיקרי'}]"
18,:,PUNCT,PUNCT,,13.0,punct,"(62, 63)",:,
19,•,PUNCT,PUNCT,,20.0,punct,"(64, 65)",•,
20,פרק,NOUN,NOUN,Gender=Masc|Number=Sing,13.0,appos,"(66, 69)",פרק,
21,2,NUM,NUM,,20.0,nummod,"(70, 71)",2,
22,:,PUNCT,PUNCT,,20.0,punct,"(71, 72)",:,
23,ניסוח,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,20.0,dep,"(73, 78)",ניסוח,
24,בעיית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,23.0,compound:smixut,"(79, 84)",בעיה,
25,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,24.0,compound:smixut,"(85, 96)",אופטימיזציה,
"(26, 27)",לתכן,,,,,,"(97, 101)",,"[{'id': 26, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 27, 'deprel': 'case', 'lemma': 'ל'}, {'id': 27, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 23, 'deprel': 'nmod', 'lemma': 'תכן'}]"
28,ראשוני,ADJ,ADJ,Gender=Masc|Number=Sing,27.0,amod,"(102, 108)",ראשוני,
29,של,ADP,ADP,Case=Gen,30.0,case:gen,"(109, 111)",של,
30,פריסת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,23.0,nmod:poss,"(112, 117)",פריסה,
31,כבלי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,30.0,compound:smixut,"(118, 122)",כבל,
"(32, 33)",הדריכה,,,,,,"(123, 129)",,"[{'id': 32, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 33, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 33, 'text': 'דריכה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 31, 'deprel': 'compound:smixut', 'lemma': 'דריכה'}]"
"(34, 35)",ופיתוח,,,,,,"(130, 136)",,"[{'id': 34, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 35, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 35, 'text': 'פיתוח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 20, 'deprel': 'conj', 'lemma': 'פיתוח'}]"
36,כלים,NOUN,NOUN,Gender=Masc|Number=Plur,126.0,compound:smixut,"(137, 141)",כלי,
37,חישוביים,ADJ,ADJ,Gender=Masc|Number=Plur,36.0,amod,"(142, 150)",חישובי,
38,יעילים,ADJ,ADJ,Gender=Masc|Number=Plur,36.0,amod,"(151, 157)",יעיל,
"(39, 41)",לפתרונה,,,,,,"(158, 165)",,"[{'id': 39, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 41, 'deprel': 'case', 'lemma': 'ל'}, {'id': 40, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 41, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 41, 'text': 'פתרונה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 36, 'deprel': 'nmod', 'lemma': 'פתרונה'}]"
42,;,PUNCT,PUNCT,,20.0,dep,"(165, 166)",;,
43,•,PUNCT,PUNCT,,44.0,punct,"(167, 168)",•,
44,פרק,NOUN,NOUN,Gender=Masc|Number=Sing,20.0,conj,"(169, 172)",פרק,
45,3,NUM,NUM,,44.0,nummod,"(173, 174)",3,
46,:,PUNCT,PUNCT,,44.0,punct,"(174, 175)",:,
47,ניסוח,NOUN,NOUN,Gender=Masc|Number=Sing,20.0,conj,"(176, 181)",ניסוח,
"(48, 49)",ופתרון,,,,,,"(182, 188)",,"[{'id': 48, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 49, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 49, 'text': 'פתרון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 47, 'deprel': 'conj', 'lemma': 'פתרון'}]"
50,בעיית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,49.0,compound:smixut,"(189, 194)",בעיה,
51,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,50.0,compound:smixut,"(195, 206)",אופטימיזציה,
"(52, 53)",לתכן,,,,,,"(207, 211)",,"[{'id': 52, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 53, 'deprel': 'case', 'lemma': 'ל'}, {'id': 53, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 51, 'deprel': 'nmod', 'lemma': 'תכן'}]"
"(54, 55)",למינימום,,,,,,"(212, 220)",,"[{'id': 54, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 55, 'deprel': 'case', 'lemma': 'ל'}, {'id': 55, 'text': 'מינימום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 20, 'deprel': 'nmod', 'lemma': 'מינימום'}]"
56,עלות,NOUN,NOUN,Gender=Fem|Number=Sing,55.0,compound:smixut,"(221, 225)",עלות,
57,של,ADP,ADP,Case=Gen,58.0,case:gen,"(226, 228)",של,
58,פריסת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,56.0,nmod:poss,"(229, 234)",פריסה,
59,כבלי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,58.0,compound:smixut,"(235, 239)",כבל,
"(60, 61)",הדריכה,,,,,,"(240, 246)",,"[{'id': 60, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 61, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 61, 'text': 'דריכה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 59, 'deprel': 'compound:smixut', 'lemma': 'דריכה'}]"
62,",",PUNCT,PUNCT,,47.0,punct,"(246, 247)",",",
63,תוך,ADP,ADP,,64.0,case,"(248, 251)",תוך,
64,התחשבות,NOUN,NOUN,Gender=Fem|Number=Sing,47.0,nmod,"(252, 259)",התחשבות,
"(65, 67)",בעלות,,,,,,"(260, 265)",,"[{'id': 65, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 67, 'deprel': 'case', 'lemma': 'ב'}, {'id': 66, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 67, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 67, 'text': 'עלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 64, 'deprel': 'nmod', 'lemma': 'עלות'}]"
"(68, 69)",הנוספת,,,,,,"(266, 272)",,"[{'id': 68, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 69, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 69, 'text': 'נוספת', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 67, 'deprel': 'amod', 'lemma': 'נוסף'}]"
70,של,ADP,ADP,Case=Gen,71.0,case:gen,"(273, 275)",של,
71,ביצוע,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,67.0,nmod,"(276, 281)",ביצוע,
72,גיאומטריה,NOUN,NOUN,Gender=Fem|Number=Sing,71.0,compound:smixut,"(282, 291)",גיאומטריה,
73,מורכבת,ADJ,ADJ,Gender=Fem|Number=Sing,72.0,amod,"(292, 298)",מורכב,
74,;,PUNCT,PUNCT,,76.0,cc,"(298, 299)",;,
75,•,PUNCT,PUNCT,,76.0,punct,"(300, 301)",•,
76,פרק,NOUN,NOUN,Gender=Masc|Number=Sing,20.0,conj,"(302, 305)",פרק,
77,4,NUM,NUM,,76.0,nummod,"(306, 307)",4,
78,:,PUNCT,PUNCT,,79.0,punct,"(307, 308)",:,
79,ניסוח,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,20.0,conj,"(309, 314)",ניסוח,
80,בעיית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,79.0,compound:smixut,"(315, 320)",בעיה,
81,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,80.0,compound:smixut,"(321, 332)",אופטימיזציה,
82,אשר,SCONJ,SCONJ,,83.0,mark,"(333, 336)",אשר,
83,מוצאת,VERB,VERB,"Gender=Fem|Number=Sing|Person=1,2,3|VerbForm=Part",117.0,acl:relcl,"(337, 342)",מצא,
84,את,ADP,ADP,Case=Acc,86.0,case:acc,"(343, 345)",את,
"(85, 86)",המיקום,,,,,,"(346, 352)",,"[{'id': 85, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 86, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 86, 'text': 'מיקום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 83, 'deprel': 'obj', 'lemma': 'מיקום'}]"
"(87, 88)",הגיאומטרי,,,,,,"(353, 362)",,"[{'id': 87, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 88, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 88, 'text': 'גיאומטרי', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 86, 'deprel': 'amod', 'lemma': 'גיאומטרי'}]"
"(89, 90)",האופטימלי,,,,,,"(363, 372)",,"[{'id': 89, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 90, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 90, 'text': 'אופטימלי', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 86, 'deprel': 'amod', 'lemma': 'אופטימלי'}]"
91,של,ADP,ADP,Case=Gen,92.0,case:gen,"(373, 375)",של,
92,עמודים,NOUN,NOUN,Gender=Masc|Number=Plur,86.0,nmod,"(376, 382)",עמוד,
"(93, 95)",בתקרה,,,,,,"(383, 388)",,"[{'id': 93, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 95, 'deprel': 'case', 'lemma': 'ב'}, {'id': 94, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 95, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 95, 'text': 'תקרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 86, 'deprel': 'nmod', 'lemma': 'תקרה'}]"
96,נתונה,VERB,VERB,Gender=Fem|HebSource=ConvUncertainHead|Number=Sing,98.0,dep,"(389, 394)",נתן,
97,עם,ADP,ADP,,98.0,case,"(395, 397)",עם,
98,מיקומי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,83.0,obl,"(398, 404)",מיקומים,
99,גרעינים,NOUN,NOUN,Gender=Masc|Number=Plur,98.0,compound:smixut,"(405, 412)",גרעין,
100,ידועים,ADJ,ADJ,Gender=Masc|Number=Plur,98.0,amod,"(413, 419)",ידוע,
101,",",PUNCT,PUNCT,,96.0,punct,"(419, 420)",",",
"(102, 103)",ופיתוח,,,,,,"(421, 427)",,"[{'id': 102, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 103, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 103, 'text': 'פיתוח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 47, 'deprel': 'conj', 'lemma': 'פיתוח'}]"
104,כלים,NOUN,NOUN,Gender=Masc|Number=Plur,103.0,compound:smixut,"(428, 432)",כלי,
105,חישוביים,ADJ,ADJ,Gender=Masc|Number=Plur,104.0,amod,"(433, 441)",חישובי,
106,יעילים,ADJ,ADJ,Gender=Masc|Number=Plur,104.0,amod,"(442, 448)",יעיל,
"(107, 109)",לפתרונה,,,,,,"(449, 456)",,"[{'id': 107, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 109, 'deprel': 'case', 'lemma': 'ל'}, {'id': 108, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 109, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 109, 'text': 'פתרונה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 98, 'deprel': 'nmod', 'lemma': 'פתרונה'}]"
110,;,PUNCT,PUNCT,,116.0,cc,"(456, 457)",;,
111,לבסוף,ADV,ADV,,116.0,advmod,"(458, 463)",לבסוף,
