id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
14,בעל,ADJ,ADJ,,17.0,dep,"(61, 64)",בעל,
15,פרקים,NOUN,NOUN,,17.0,dep,"(65, 70)",פרק,
"(16, 17)",הנתונים,,,,,,"(71, 78)",,"[{'id': 16, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 17, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 17, 'text': 'נתונים', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 0, 'deprel': 'root', 'lemma': 'נתון'}]"
"(18, 19)",להטרחות,,,,,,"(79, 86)",,"[{'id': 18, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 17, 'deprel': 'dep', 'lemma': 'ל'}, {'id': 19, 'text': 'הטרחות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 17, 'deprel': 'nsubj', 'lemma': 'הטרחה'}]"
20,של,ADV,ADV,Case=Gen,17.0,dep,"(87, 89)",של,
21,סיבוב,NOUN,NOUN,,17.0,nsubj,"(90, 95)",סיבוב,
"(22, 23)",ושל,,,,,,"(96, 99)",,"[{'id': 22, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 17, 'deprel': 'dep', 'lemma': 'ו'}, {'id': 23, 'text': 'של', 'upos': 'ADV', 'xpos': 'ADV', 'feats': 'Case=Gen', 'head': 17, 'deprel': 'dep', 'lemma': 'של'}]"
24,תזוזה,NOUN,NOUN,Definite=Cons,6.0,compound:smixut,"(100, 105)",תזוזה,
25,קווית,ADJ,ADJ,,17.0,dep,"(106, 111)",קווי,
26,(,PUNCT,PUNCT,,1.0,punct,"(112, 113)",(,
27,לחיצה,NOUN,NOUN,Gender=Fem|Number=Sing,6.0,conj,"(113, 118)",לחיצה,
28,\,ADV,ADV,,11.0,dep,"(118, 119)",\,
29,מתיחה,NOUN,NOUN,,6.0,conj,"(119, 124)",מתיחה,
"(30, 31)",וגזירה,,,,,,"(125, 131)",,"[{'id': 30, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 31, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 31, 'text': 'גזירה', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 17, 'deprel': 'conj', 'lemma': 'גזירה'}]"
32,),PUNCT,PUNCT,,17.0,punct,"(131, 132)",),
"(33, 34)",הממוקם,,,,,,"(133, 139)",,"[{'id': 33, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 17, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 34, 'text': 'ממוקם', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 17, 'deprel': 'advmod', 'lemma': 'מוקם'}]"
35,בתוך,ADP,ADP,,17.0,dep,"(140, 144)",בתוך,
36,מצע,NOUN,NOUN,Gender=Masc|Number=Sing,17.0,nsubj,"(145, 148)",מצע,
37,אלסטי,NOUN,NOUN,Gender=Masc|Number=Sing,17.0,nsubj,"(149, 154)",אלסט,
1,נבחנה,NOUN,NOUN,,0.0,root,"(1, 6)",נבחנה,
"(2, 3)",ההשפעה,,,,,,"(7, 13)",,"[{'id': 2, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 3, 'text': 'השפעה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'PronType=Art', 'head': 1, 'deprel': 'nsubj', 'lemma': 'השפעה'}]"
4,של,ADP,ADP,Case=Gen,11.0,dep,"(14, 16)",של,
5,תכונות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,1.0,obj,"(17, 23)",תכונה,
"(6, 7)",הפרקים,,,,,,"(24, 30)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 3, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'פרקים', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 1, 'deprel': 'obj', 'lemma': 'פרק'}]"
"(8, 9)",וזווית,,,,,,"(31, 37)",,"[{'id': 8, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 3, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 9, 'text': 'זווית', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons', 'head': 1, 'deprel': 'dep', 'lemma': 'זווית'}]"
"(10, 11)",הפעולה,,,,,,"(38, 44)",,"[{'id': 10, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'פעולה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'advmod', 'lemma': 'פעולה'}]"
12,של,ADP,ADP,Case=Gen,11.0,dep,"(45, 47)",של,
"(13, 14)",הגל,,,,,,"(48, 51)",,"[{'id': 13, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 14, 'text': 'גל', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 11, 'deprel': 'dep', 'lemma': 'גל'}]"
"(15, 16)",הפוגע,,,,,,"(52, 57)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 11, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 16, 'text': 'פוגע', 'upos': 'VERB', 'xpos': 'VERB', 'head': 1, 'deprel': 'conj', 'lemma': 'פגע'}]"
17,על,ADV,ADV,,11.0,dep,"(58, 60)",על,
18,התנהגות,NOUN,NOUN,,11.0,dep,"(61, 68)",התנהגות,
"(19, 20)",המבנה,,,,,,"(69, 74)",,"[{'id': 19, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 20, 'text': 'מבנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'advmod', 'lemma': 'מבנה'}]"
"(1, 2)",לצורך,,,,,,"(1, 6)",,"[{'id': 1, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 35, 'deprel': 'dep', 'lemma': 'ל'}, {'id': 2, 'text': 'צורך', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 35, 'deprel': 'dep', 'lemma': 'צורך'}]"
3,תיאור,NOUN,NOUN,,29.0,dep,"(7, 12)",תיאור,
"(4, 5)",התגובה,,,,,,"(13, 19)",,"[{'id': 4, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 35, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'תגובה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 35, 'deprel': 'compound:smixut', 'lemma': 'תגובה'}]"
"(6, 7)",הסטטית,,,,,,"(20, 26)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'סטטית', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 35, 'deprel': 'advmod', 'lemma': 'סטטית'}]"
8,של,ADP,ADP,Case=Gen,16.0,case:gen,"(27, 29)",של,
9,מנהרות,NOUN,NOUN,,29.0,nsubj,"(30, 36)",מנהרה,
10,תת,NOUN,NOUN,,7.0,dep,"(37, 39)",תת,
11,קרקעיות,ADJ,ADJ,,16.0,det,"(40, 47)",קרקעי,
12,רדודות,ADJ,ADJ,,29.0,dep,"(48, 54)",רדוד,
"(13, 14)",ובחינת,,,,,,"(55, 61)",,"[{'id': 13, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 29, 'deprel': 'dep', 'lemma': 'ו'}, {'id': 14, 'text': 'בחינת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 16, 'deprel': 'advmod', 'lemma': 'בחינה'}]"
"(15, 16)",האינטראקציה,,,,,,"(62, 73)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'אינטראקציה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 29, 'deprel': 'nsubj', 'lemma': 'אינטראקציה'}]"
17,בין,ADV,ADV,,16.0,det,"(74, 77)",בין,
"(18, 19)",המנהרה,,,,,,"(78, 84)",,"[{'id': 18, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 19, 'text': 'מנהרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 16, 'deprel': 'compound:smixut', 'lemma': 'מנהרה'}]"
20,לפני,ADV,ADV,,35.0,dep,"(85, 89)",לפני,
"(21, 22)",הקרקע,,,,,,"(90, 95)",,"[{'id': 21, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 35, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 22, 'text': 'קרקע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 35, 'deprel': 'advmod', 'lemma': 'קרקע'}]"
23,פותחו,VERB,VERB,,0.0,root,"(96, 101)",פתח,
24,אלגוריתם,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,29.0,dep,"(102, 110)",אלגורית,
"(25, 26)",ותוכנת,,,,,,"(111, 117)",,"[{'id': 25, 'text': 'ו', 'upos': 'PUNCT', 'xpos': 'PUNCT', 'head': 7, 'deprel': 'dep', 'lemma': 'ו'}, {'id': 26, 'text': 'תוכנת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 29, 'deprel': 'conj', 'lemma': 'תוכנה'}]"
27,מחשב,NOUN,NOUN,,16.0,det,"(118, 122)",מחשב,
"(28, 29)",המבוססים,,,,,,"(123, 131)",,"[{'id': 28, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 29, 'text': 'מבוססים', 'upos': 'ADJ', 'xpos': 'ADJ', 'head': 23, 'deprel': 'conj', 'lemma': 'מבוסס'}]"
30,על,ADP,ADP,,29.0,punct,"(132, 134)",על,
31,שיטת,NOUN,NOUN,,29.0,dep,"(135, 139)",שיטה,
"(32, 33)",האלמנטים,,,,,,"(140, 148)",,"[{'id': 32, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 33, 'text': 'אלמנטים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 16, 'deprel': 'amod', 'lemma': 'אלמנט'}]"
"(34, 35)",הגבוליים,,,,,,"(149, 157)",,"[{'id': 34, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 35, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 35, 'text': 'גבוליים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 16, 'deprel': 'amod', 'lemma': 'גבול'}]"
"(1, 4)",נפתרו בעיות,,,,,,"(1, 12)",,"[{'id': 1, 'text': 'נפתרו', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Fem,Masc|HebBinyan=NIFAL|Number=Plur|Person=3|Tense=Past|Voice=Mid', 'head': 0, 'deprel': 'root', 'lemma': 'נפתר'}, {'id': 2, 'text': '_', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'Definite=Def|Gender=Masc|Number=Sing', 'head': 1, 'deprel': 'nsubj', 'lemma': '_'}, {'id': 3, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 4, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 4, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Masc|Number=Sing|Person=3|PronType=Prs', 'head': 1, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
"(5, 8)",של עמ,,,,,,"(13, 18)",,"[{'id': 5, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 8, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 6, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 9, 'deprel': 'case', 'lemma': 'ל'}, {'id': 7, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 9, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 8, 'text': 'אעמ', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 1, 'deprel': 'advcl', 'lemma': 'אעמ'}]"
"(9, 11)",יסה,,,,,,"(18, 21)",,"[{'id': 9, 'text': 'יס_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Plur', 'head': 8, 'deprel': 'nmod', 'lemma': 'יס'}, {'id': 10, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 11, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 11, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 9, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
12,הן,ADV,ADV,,13.0,advmod,"(22, 24)",הן,
"(13, 14)",בתוך,,,,,,"(25, 29)",,"[{'id': 13, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 14, 'deprel': 'case', 'lemma': 'ב'}, {'id': 14, 'text': 'תוך', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'nmod', 'lemma': 'תוך'}]"
"(15, 15)",ה,,,,,,"(30, 31)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 14, 'deprel': 'dep', 'lemma': 'ה'}]"
"(16, 17)",מנה,,,,,,"(31, 34)",,"[{'id': 16, 'text': 'מן_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 14, 'deprel': 'dep', 'lemma': 'מן'}, {'id': 17, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 14, 'deprel': 'dep', 'lemma': 'הוא'}]"
"(18, 19)",רה,,,,,,"(34, 36)",,"[{'id': 18, 'text': 'רה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 14, 'deprel': 'compound:smixut', 'lemma': 'רה'}, {'id': 19, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 18, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
20,(,PUNCT,PUNCT,,22.0,punct,"(37, 38)",(,
"(21, 22)",לא מדופנת,,,,,,"(38, 47)",,"[{'id': 21, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 22, 'deprel': 'case', 'lemma': 'ל'}, {'id': 22, 'text': 'אטמדופנת', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 18, 'deprel': 'appos', 'lemma': 'אטמדופנת'}]"
23,),PUNCT,PUNCT,,22.0,punct,"(47, 48)",),
"(24, 25)",והן,,,,,,"(49, 52)",,"[{'id': 24, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 26, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 25, 'text': 'הן', 'upos': 'ADV', 'xpos': 'ADV', 'head': 26, 'deprel': 'advmod', 'lemma': 'הן'}]"
"(26, 28)",על פני,,,,,,"(53, 59)",,"[{'id': 26, 'text': 'על""פן_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Sing', 'head': 14, 'deprel': 'conj', 'lemma': 'על""פן'}, {'id': 27, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 28, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 28, 'text': '_אני', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem,Masc|Number=Sing|Person=1|PronType=Prs', 'head': 26, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
"(29, 30)",הקרקע,,,,,,"(60, 65)",,"[{'id': 29, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 30, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 30, 'text': 'קרקע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 26, 'deprel': 'dep', 'lemma': 'קרקע'}]"
1,נבחנו,VERB,VERB,,0.0,root,"(1, 6)",נבחן,
"(2, 3)",ההשפעות,,,,,,"(7, 14)",,"[{'id': 2, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 3, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 3, 'text': 'השפעות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'PronType=Art', 'head': 1, 'deprel': 'nsubj', 'lemma': 'השפעה'}]"
4,של,ADP,ADP,Case=Gen,1.0,punct,"(15, 17)",של,
5,עומק,NOUN,NOUN,,12.0,dep,"(18, 22)",עומק,
"(6, 7)",ההטמנה,,,,,,"(23, 29)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'הטמנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 3, 'deprel': 'compound:smixut', 'lemma': 'הטמנה'}]"
"(8, 9)",ושל,,,,,,"(30, 33)",,"[{'id': 8, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 3, 'deprel': 'compound:smixut', 'lemma': 'ו'}, {'id': 9, 'text': 'של', 'upos': 'ADP', 'xpos': 'ADP', 'head': 1, 'deprel': 'dep', 'lemma': 'של'}]"
10,אי,ADV,ADV,,3.0,det,"(34, 36)",אי,
"(11, 12)",הסימטריה,,,,,,"(37, 45)",,"[{'id': 11, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 12, 'text': 'סימטריה', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 1, 'deprel': 'obj', 'lemma': 'סימטריה'}]"
13,של,ADP,ADP,Case=Gen,15.0,dep,"(46, 48)",של,
"(14, 15)",העמיסה,,,,,,"(49, 55)",,"[{'id': 14, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 15, 'text': 'עמיסה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 1, 'deprel': 'nsubj', 'lemma': 'עמיסה'}]"
16,על,ADV,ADV,,12.0,dep,"(56, 58)",על,
17,התנהגות,NOUN,NOUN,,12.0,dep,"(59, 66)",התנהגות,
"(18, 19)",המערכת,,,,,,"(67, 73)",,"[{'id': 18, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 3, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 19, 'text': 'מערכת', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 12, 'deprel': 'det', 'lemma': 'מערכת'}]"
1,עבור,ADP,ADP,,2.0,case,"(1, 5)",עבור,
2,דוגמת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,10.0,obl,"(6, 11)",דוגמה,
3,מנהרה,NOUN,NOUN,Gender=Fem|Number=Sing,2.0,compound:smixut,"(12, 17)",מנהרה,
4,בעלת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,2.0,acl,"(18, 22)",בעל,
5,צורה,NOUN,NOUN,Gender=Fem|Number=Sing,4.0,compound:smixut,"(23, 27)",צורה,
6,של,ADP,ADP,Case=Gen,7.0,case:gen,"(28, 30)",של,
7,גב,NOUN,NOUN,Gender=Masc|Number=Sing,4.0,nmod:poss,"(31, 33)",גב,
8,קמרון,PROPN,PROPN,,7.0,flat:name,"(34, 39)",קמרון,
9,קשתי,PROPN,PROPN,,7.0,flat:name,"(40, 44)",קשתי,
10,נקבע,VERB,VERB,Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(45, 49)",נקבע,
"(11, 12)",המיקום,,,,,,"(50, 56)",,"[{'id': 11, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 12, 'text': 'מיקום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 10, 'deprel': 'nsubj', 'lemma': 'מיקום'}]"
"(13, 14)",המסוכן,,,,,,"(57, 63)",,"[{'id': 13, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 14, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 14, 'text': 'מסוכן', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'amod', 'lemma': 'מסוכן'}]"
15,ביותר,ADV,ADV,,14.0,advmod,"(64, 69)",ביותר,
16,של,ADP,ADP,Case=Gen,18.0,case:gen,"(70, 72)",של,
"(17, 18)",העומס,,,,,,"(73, 78)",,"[{'id': 17, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 18, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 18, 'text': 'עומס', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'nmod', 'lemma': 'עומס'}]"
"(19, 20)",הפועל,,,,,,"(79, 84)",,"[{'id': 19, 'text': 'ה', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 20, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 20, 'text': 'פועל', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 18, 'deprel': 'acl:relcl', 'lemma': 'פעל'}]"
21,על,ADP,ADP,,22.0,case,"(85, 87)",על,
22,פני,NOUN,NOUN,"Definite=Cons|Gender=Fem,Masc|Number=Plur",20.0,obl,"(88, 91)",פנים,
"(23, 24)",הקרקע,,,,,,"(92, 97)",,"[{'id': 23, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 24, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'קרקע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 22, 'deprel': 'compound:smixut', 'lemma': 'קרקע'}]"
"(1, 2)",השיטה,,,,,,"(1, 6)",,"[{'id': 1, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 2, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 2, 'text': 'שיטה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 3, 'deprel': 'nsubj', 'lemma': 'שיטה'}]"
3,תאפשר,VERB,VERB,Gender=Fem|HebBinyan=PIEL|Number=Sing|Person=3|Tense=Fut|Voice=Act,0.0,root,"(7, 12)",אפשר,
"(4, 5)",בהמשך,,,,,,"(13, 18)",,"[{'id': 4, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ב'}, {'id': 5, 'text': 'המשך', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 3, 'deprel': 'obl', 'lemma': 'המשך'}]"
6,לטפל,VERB,VERB,HebBinyan=PIEL|VerbForm=Inf|Voice=Act,3.0,xcomp,"(19, 23)",טיפל,
"(7, 8)",בבעיות,,,,,,"(24, 30)",,"[{'id': 7, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 8, 'deprel': 'case', 'lemma': 'ב'}, {'id': 8, 'text': 'בעיות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 6, 'deprel': 'obl', 'lemma': 'בעיה'}]"
9,סטטיות,ADJ,ADJ,Gender=Fem|Number=Plur,8.0,amod,"(31, 37)",סטטי,
"(10, 11)",ודינמיות,,,,,,"(38, 46)",,"[{'id': 10, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 11, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 11, 'text': 'דינמיות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 9, 'deprel': 'conj', 'lemma': 'דינמי'}]"
12,של,ADP,ADP,Case=Gen,13.0,case:gen,"(47, 49)",של,
13,התנהגות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,8.0,nmod,"(50, 57)",התנהגות,
14,מנהרות,NOUN,NOUN,Gender=Fem|Number=Plur,13.0,compound:smixut,"(58, 64)",מנהרה,
15,מדופנות,VERB,VERB,"Gender=Fem|HebBinyan=PUAL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Pass",14.0,amod,"(65, 72)",דופן,
16,רדודות,ADJ,ADJ,Gender=Fem|Number=Plur,14.0,amod,"(73, 79)",רדוד,
17,(,PUNCT,PUNCT,,18.0,punct,"(80, 81)",(,
18,קרובות,ADJ,ADJ,Gender=Fem|Number=Plur,13.0,appos,"(81, 87)",קרוב,
"(19, 20)",לפני,,,,,,"(88, 92)",,"[{'id': 19, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 20, 'deprel': 'case', 'lemma': 'ל'}, {'id': 20, 'text': 'פני', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem,Masc|Number=Plur', 'head': 18, 'deprel': 'advmod', 'lemma': 'פנים'}]"
"(21, 22)",השטח,,,,,,"(93, 97)",,"[{'id': 21, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 22, 'text': 'שטח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 20, 'deprel': 'compound:smixut', 'lemma': 'שטח'}]"
