id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
"(45, 46)",המגע,,,,,,"(132, 136)",,"[{'id': 45, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 46, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 46, 'text': 'מגע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 44, 'deprel': 'compound:smixut', 'lemma': 'מגע'}]"
"(47, 48)",בכל,,,,,,"(137, 140)",,"[{'id': 47, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 50, 'deprel': 'case', 'lemma': 'ב'}, {'id': 48, 'text': 'כל', 'upos': 'DET', 'xpos': 'DET', 'feats': 'Definite=Cons', 'head': 50, 'deprel': 'det', 'lemma': 'כול'}]"
"(49, 50)",הזמנים,,,,,,"(141, 147)",,"[{'id': 49, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 50, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 50, 'text': 'זמנים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 46, 'deprel': 'nmod', 'lemma': 'זמן'}]"
"(51, 52)",במרחק,,,,,,"(148, 153)",,"[{'id': 51, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 52, 'deprel': 'case', 'lemma': 'ב'}, {'id': 52, 'text': 'מרחק', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 42, 'deprel': 'nmod', 'lemma': 'מרחק'}]"
"(53, 54)",מסוים,,,,,,"(154, 159)",,"[{'id': 53, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 54, 'deprel': 'case', 'lemma': 'מ'}, {'id': 54, 'text': 'סוים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'HebSource=ConvUncertainHead', 'head': 52, 'deprel': 'nmod', 'lemma': 'סוים'}]"
55,מ,ADP,ADP,,56.0,case,"(160, 161)",מ,
"(56, 58)",ציר,,,,,,"(161, 164)",,"[{'id': 56, 'text': 'ציר_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Plur', 'head': 54, 'deprel': 'nmod', 'lemma': 'ציר'}, {'id': 57, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 58, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 58, 'text': '_הרא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 56, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
"(59, 61)",סימ,,,,,,"(165, 168)",,"[{'id': 59, 'text': 'סים_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Plur', 'head': 56, 'deprel': 'nmod', 'lemma': 'סים'}, {'id': 60, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 61, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 61, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 59, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
"(62, 64)",טריה,,,,,,"(168, 172)",,"[{'id': 62, 'text': 'טרים_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Masc|Number=Plur', 'head': 54, 'deprel': 'dep', 'lemma': 'טרים'}, {'id': 63, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 64, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 64, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 62, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
65,",",PUNCT,PUNCT,,44.0,punct,"(172, 173)",",",
"(66, 67)",וזאת,,,,,,"(174, 178)",,"[{'id': 66, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 69, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 67, 'text': 'זאת', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Gender=Fem|Number=Sing|Person=3|PronType=Dem', 'head': 69, 'deprel': 'nsubj', 'lemma': 'זאת'}]"
"(68, 69)",לעומת,,,,,,"(179, 184)",,"[{'id': 68, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 69, 'deprel': 'case', 'lemma': 'ל'}, {'id': 69, 'text': 'עומת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 35, 'deprel': 'dep', 'lemma': 'עומת'}]"
"(70, 71)",המצב בפיצו,,,,,,"(185, 195)",,"[{'id': 70, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 71, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 71, 'text': 'מצבטבפיצו', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|HebSource=ConvUncertainHead|Number=Sing', 'head': 69, 'deprel': 'compound:smixut', 'lemma': 'מצבטבפיץ'}]"
"(72, 72)",ץ,,,,,,"(195, 196)",,"[{'id': 72, 'text': 'ץ', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 71, 'deprel': 'compound:smixut', 'lemma': 'ץ'}]"
"(73, 74)",רחוק,,,,,,"(197, 201)",,"[{'id': 73, 'text': 'רחוק', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 72, 'deprel': 'amod', 'lemma': 'רחוק'}, {'id': 74, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Masc|Number=Sing|Person=3|PronType=Prs', 'head': 73, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
"(75, 76)",שבו המקסימו,,,,,,"(202, 213)",,"[{'id': 75, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 76, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 76, 'text': 'בופהמקסימו', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 72, 'deprel': 'nmod', 'lemma': 'בופהמקסימו'}]"
"(77, 77)",ם,,,,,,"(213, 214)",,"[{'id': 77, 'text': 'ם', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 76, 'deprel': 'obj', 'lemma': 'ם'}]"
"(78, 79)",מת,,,,,,"(215, 217)",,"[{'id': 78, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 79, 'deprel': 'case', 'lemma': 'מ'}, {'id': 79, 'text': 'ת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'HebSource=ConvUncertainHead', 'head': 80, 'deprel': 'dep', 'lemma': 'ת'}]"
"(80, 81)",פתח,,,,,,"(217, 220)",,"[{'id': 80, 'text': 'פתח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 77, 'deprel': 'nmod', 'lemma': 'פתח'}, {'id': 81, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 80, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
82,על,ADP,ADP,,83.0,case,"(221, 223)",על,
83,ציר,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,77.0,nmod,"(224, 227)",ציר,
84,הסי,PROPN,PROPN,,83.0,compound:smixut,"(228, 231)",הסי,
"(85, 86)",מטר,,,,,,"(231, 234)",,"[{'id': 85, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 86, 'deprel': 'case', 'lemma': 'מ'}, {'id': 86, 'text': 'טר', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 83, 'deprel': 'nmod', 'lemma': 'טר'}]"
"(87, 88)",יה,,,,,,"(234, 236)",,"[{'id': 87, 'text': 'י_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 88, 'deprel': 'nmod', 'lemma': 'י'}, {'id': 88, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 86, 'deprel': 'nmod', 'lemma': 'הוא'}]"
1,תופעה,NOUN,NOUN,Gender=Fem|Number=Sing,3.0,nsubj,"(1, 6)",תופעה,
2,זו,PRON,PRON,Gender=Fem|Number=Sing|Person=3|PronType=Dem,1.0,det,"(7, 9)",זו,
3,קשורה,VERB,VERB,"Gender=Fem|HebBinyan=PAAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(10, 15)",קשר,
"(4, 6)",לדפורמציה,,,,,,"(16, 25)",,"[{'id': 4, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 6, 'deprel': 'case', 'lemma': 'ל'}, {'id': 5, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 6, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 6, 'text': 'דפורמציה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 3, 'deprel': 'obl', 'lemma': 'דפורמציה'}]"
7,של,ADP,ADP,Case=Gen,8.0,case:gen,"(26, 28)",של,
8,צורת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,6.0,nmod:poss,"(29, 33)",צורה,
9,חזית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,8.0,compound:smixut,"(34, 38)",חזית,
10,חלל,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,9.0,compound:smixut,"(39, 42)",חלל,
"(11, 12)",הפיצוץ,,,,,,"(43, 49)",,"[{'id': 11, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 12, 'text': 'פיצוץ', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 10, 'deprel': 'compound:smixut', 'lemma': 'פיצוץ'}]"
13,בתוך,ADP,ADP,,14.0,case,"(50, 54)",בתוך,
14,תהליך,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,8.0,nmod,"(55, 60)",תהליך,
15,אינטראקציה,NOUN,NOUN,Gender=Fem|Number=Sing,14.0,compound:smixut,"(61, 71)",אינטראקציה,
16,בין,ADP,ADP,,18.0,case,"(72, 75)",בין,
"(17, 18)",המכשול,,,,,,"(76, 82)",,"[{'id': 17, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 18, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 18, 'text': 'מכשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 15, 'deprel': 'nmod', 'lemma': 'מכשול'}]"
"(19, 21)",לקרקע,,,,,,"(83, 88)",,"[{'id': 19, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 21, 'deprel': 'case', 'lemma': 'ל'}, {'id': 20, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 21, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 21, 'text': 'קרקע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 18, 'deprel': 'conj', 'lemma': 'קרקע'}]"
1,נקבע,VERB,VERB,Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(1, 5)",נקבע,
"(2, 4)",שההפרש,,,,,,"(6, 12)",,"[{'id': 2, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 21, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'הפרש', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 21, 'deprel': 'nsubj', 'lemma': 'הפרש'}]"
5,בין,ADP,ADP,,6.0,case,"(13, 16)",בין,
6,מקסימום,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,4.0,nmod,"(17, 24)",מקסימום,
"(7, 8)",המעטפת,,,,,,"(25, 31)",,"[{'id': 7, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 8, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 8, 'text': 'מעטפת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 6, 'deprel': 'compound:smixut', 'lemma': 'מעטפה'}]"
"(9, 10)",ובין,,,,,,"(32, 36)",,"[{'id': 9, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 12, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 10, 'text': 'בין', 'upos': 'ADP', 'xpos': 'ADP', 'head': 12, 'deprel': 'case', 'lemma': 'בין'}]"
"(11, 12)",הלחץ,,,,,,"(37, 41)",,"[{'id': 11, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 12, 'text': 'לחץ', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 6, 'deprel': 'conj', 'lemma': 'לחץ'}]"
13,על,ADP,ADP,,14.0,case,"(42, 44)",על,
14,ציר,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,12.0,nmod,"(45, 48)",ציר,
"(15, 16)",הסימטריה,,,,,,"(49, 57)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'סימטריה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 14, 'deprel': 'compound:smixut', 'lemma': 'סימטריה'}]"
17,של,ADP,ADP,Case=Gen,18.0,case:gen,"(58, 60)",של,
18,מכשול,NOUN,NOUN,Gender=Masc|Number=Sing,14.0,nmod:poss,"(61, 66)",מכשול,
19,נייד,ADJ,ADJ,Gender=Masc|Number=Sing,18.0,amod,"(67, 71)",נייד,
20,מהווה,VERB,VERB,"Gender=Fem|Number=Sing|Person=1,2,3|VerbForm=Part",21.0,aux,"(72, 77)",היווה,
21,גבול,NOUN,NOUN,Gender=Masc|Number=Sing,1.0,ccomp,"(78, 82)",גבול,
22,עליון,ADJ,ADJ,Gender=Masc|Number=Sing,21.0,amod,"(83, 88)",עליון,
23,של,ADP,ADP,Case=Gen,25.0,case:gen,"(89, 91)",של,
"(24, 25)",ההפרש,,,,,,"(92, 97)",,"[{'id': 24, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 25, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 25, 'text': 'הפרש', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 21, 'deprel': 'nmod', 'lemma': 'הפרש'}]"
"(26, 27)",הנ״ל,,,,,,"(98, 102)",,"[{'id': 26, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'נקל', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Mid', 'head': 25, 'deprel': 'amod', 'lemma': 'נקל'}]"
"(28, 29)",במקרה,,,,,,"(103, 108)",,"[{'id': 28, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 29, 'deprel': 'case', 'lemma': 'ב'}, {'id': 29, 'text': 'מקרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 21, 'deprel': 'nmod', 'lemma': 'מקרה'}]"
30,של,ADP,ADP,Case=Gen,31.0,case:gen,"(109, 111)",של,
31,דיפון,NOUN,NOUN,Gender=Masc|Number=Sing,29.0,nmod:poss,"(112, 117)",דיפון,
32,גמיש,ADJ,ADJ,Gender=Masc|Number=Sing,31.0,amod,"(118, 122)",גמיש,
33,בעל,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,31.0,acl,"(123, 126)",בעל,
34,אותה,PRON,PRON,Definite=Def|Gender=Fem|Number=Sing|Person=3|PronType=Prs,35.0,det,"(127, 131)",אותו,
35,צורה,NOUN,NOUN,Gender=Fem|Number=Sing,33.0,compound:smixut,"(132, 136)",צורה,
"(36, 37)",ומסה,,,,,,"(137, 141)",,"[{'id': 36, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 37, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 37, 'text': 'מסה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 35, 'deprel': 'conj', 'lemma': 'מסה'}]"
38,כללית,ADJ,ADJ,Gender=Fem|Number=Sing,37.0,amod,"(142, 147)",כללי,
"(1, 3)",נבחנה,,,,,,"(1, 6)",,"[{'id': 1, 'text': 'נבחן_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'נבחן'}, {'id': 2, 'text': '_של_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 10, 'deprel': 'det', 'lemma': 'של'}, {'id': 3, 'text': '_היא', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
"(4, 5)",ההשפעה,,,,,,"(7, 13)",,"[{'id': 4, 'text': 'ה', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 5, 'text': 'השפעה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'dep', 'lemma': 'השפעה'}]"
6,של,ADV,ADV,,22.0,dep,"(14, 16)",של,
"(7, 10)",נוכחות מכשול,,,,,,"(17, 29)",,"[{'id': 7, 'text': 'נו', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'נו'}, {'id': 8, 'text': 'כ', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'כ'}, {'id': 9, 'text': 'ה_', 'upos': 'PUNCT', 'xpos': 'PUNCT', 'head': 22, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 10, 'text': 'וכחותפשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'advmod', 'lemma': 'וכחותפשול'}]"
11,בין,ADP,ADP,Definite=Cons|Gender=Masc|Number=Sing,10.0,case,"(30, 33)",בין,
"(12, 13)",מ,,,,,,"(34, 35)",,"[{'id': 12, 'text': 'ם', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 10, 'deprel': 'nmod', 'lemma': 'ם'}, {'id': 13, 'text': '_ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'dep', 'lemma': 'ה'}]"
"(14, 15)",טען,,,,,,"(35, 38)",,"[{'id': 14, 'text': 'טען', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 10, 'deprel': 'nmod', 'lemma': 'טען'}, {'id': 15, 'text': '_הן', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'advmod', 'lemma': 'הוא'}]"
"(16, 16)",ל,,,,,,"(39, 40)",,"[{'id': 16, 'text': 'ל', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'ל'}]"
"(17, 18)",מנה,,,,,,"(40, 43)",,"[{'id': 17, 'text': 'מן_', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'מן'}, {'id': 18, 'text': '_היא', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'PronType=Art', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
"(19, 20)",רה,,,,,,"(43, 45)",,"[{'id': 19, 'text': 'רה', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'advmod', 'lemma': 'רה'}, {'id': 20, 'text': '_היא', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
"(21, 22)",מדופנת,,,,,,"(46, 52)",,"[{'id': 21, 'text': 'מ', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'מ'}, {'id': 22, 'text': 'דופנת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 0, 'deprel': 'root', 'lemma': 'דופנה'}]"
"(23, 25)",דיפון,,,,,,"(53, 58)",,"[{'id': 23, 'text': 'דיפון_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'דיפון'}, {'id': 24, 'text': '_של_', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'של'}, {'id': 25, 'text': '_הן', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'advmod', 'lemma': 'הוא'}]"
"(26, 28)",גמיש,,,,,,"(59, 63)",,"[{'id': 26, 'text': 'גמיש_', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'גמיש'}, {'id': 27, 'text': '_של_', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 10, 'deprel': 'det', 'lemma': 'של'}, {'id': 28, 'text': '_היא', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
29,על,ADV,ADV,,22.0,dep,"(64, 66)",על,
30,צור,ADV,ADV,,22.0,dep,"(67, 70)",צור,
"(31, 32)",תו,,,,,,"(70, 72)",,"[{'id': 31, 'text': 'תו', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'תו'}, {'id': 32, 'text': '_הוא', 'upos': 'PRON', 'xpos': 'PRON', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
"(33, 36)",של הדי,,,,,,"(73, 79)",,"[{'id': 33, 'text': 'ש', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'ש'}, {'id': 34, 'text': 'ל', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'ל'}, {'id': 35, 'text': 'ה_', 'upos': 'PUNCT', 'xpos': 'PUNCT', 'head': 22, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 36, 'text': 'אהדי', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 22, 'deprel': 'dep', 'lemma': 'אהד'}]"
"(37, 38)",פון,,,,,,"(79, 82)",,"[{'id': 37, 'text': 'פון', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'פון'}, {'id': 38, 'text': '_הן', 'upos': 'ADV', 'xpos': 'ADV', 'head': 22, 'deprel': 'dep', 'lemma': 'הוא'}]"
1,נקבע,NOUN,NOUN,,5.0,dep,"(1, 5)",נקבע,
"(2, 3)",שכאשר,,,,,,"(6, 11)",,"[{'id': 2, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 5, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 3, 'text': 'כאשר', 'upos': 'ADV', 'xpos': 'ADV', 'head': 17, 'deprel': 'advmod', 'lemma': 'כאשר'}]"
"(4, 5)",המכשול,,,,,,"(12, 18)",,"[{'id': 4, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'מכשול', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 10, 'deprel': 'compound:smixut', 'lemma': 'מכשול'}]"
6,רחוק,ADJ,ADJ,,5.0,dep,"(19, 23)",רחוק,
7,יחסית,ADV,ADV,,5.0,det,"(24, 29)",יחסית,
"(8, 10)",מהדיפון,,,,,,"(30, 37)",,"[{'id': 8, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'מ'}, {'id': 9, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 10, 'text': 'דיפון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 0, 'deprel': 'root', 'lemma': 'דיפון'}]"
11,הוא,PUNCT,PUNCT,,5.0,dep,"(38, 41)",הוא,
12,גורם,ADV,ADV,,17.0,punct,"(42, 46)",גורם,
"(13, 14)",לירידה,,,,,,"(47, 53)",,"[{'id': 13, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ל'}, {'id': 14, 'text': 'ירידה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 17, 'deprel': 'compound:smixut', 'lemma': 'ירידה'}]"
15,קטנה,ADJ,ADJ,,17.0,dep,"(54, 58)",קטן,
16,של,ADP,ADP,Case=Gen,5.0,dep,"(59, 61)",של,
17,עיבורי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,5.0,dep,"(62, 68)",עיבור,
"(18, 19)",המבנה,,,,,,"(69, 74)",,"[{'id': 18, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 19, 'text': 'מבנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 17, 'deprel': 'compound:smixut', 'lemma': 'מבנה'}]"
1,לעומת,ADP,ADP,,2.0,case,"(1, 6)",לעומת,
2,זאת,PRON,PRON,Gender=Fem|Number=Sing|Person=3|PronType=Dem,13.0,obl,"(7, 10)",זאת,
3,",",PUNCT,PUNCT,,13.0,punct,"(10, 11)",",",
4,כאשר,SCONJ,SCONJ,,7.0,mark,"(12, 16)",כאשר,
