id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
"(22, 23)",הבטון,,,,,,"(73, 78)",,"[{'id': 22, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 23, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 23, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 21, 'deprel': 'compound:smixut', 'lemma': 'בטון'}]"
"(24, 25)",בשכבת,,,,,,"(79, 84)",,"[{'id': 24, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 25, 'deprel': 'case', 'lemma': 'ב'}, {'id': 25, 'text': 'שכבת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 17, 'deprel': 'nmod', 'lemma': 'שכבה'}]"
"(26, 27)",הכיסוי,,,,,,"(85, 91)",,"[{'id': 26, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'כיסוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 25, 'deprel': 'compound:smixut', 'lemma': 'כיסוי'}]"
28,הנה,ADV,ADV,,29.0,advmod,"(92, 95)",הנה,
29,ניכרת,ADJ,ADJ,Gender=Fem|Number=Sing,7.0,obl,"(96, 101)",ניכר,
"(1, 2)",לכך,,,,,,"(1, 4)",,"[{'id': 1, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 2, 'deprel': 'case', 'lemma': 'ל'}, {'id': 2, 'text': 'כך', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Person=3|PronType=Dem', 'head': 3, 'deprel': 'obl', 'lemma': 'כך'}]"
3,יש,AUX,AUX,VerbType=Mod,4.0,aux,"(5, 7)",יש,
4,להוסיף,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,0.0,root,"(8, 14)",הוסיף,
5,את,ADP,ADP,Case=Acc,7.0,case:acc,"(15, 17)",את,
"(6, 7)",הסטיות,,,,,,"(18, 24)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'סטיות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 4, 'deprel': 'obj', 'lemma': 'סטייה'}]"
"(8, 9)",מעובי,,,,,,"(25, 30)",,"[{'id': 8, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 9, 'deprel': 'case', 'lemma': 'מ'}, {'id': 9, 'text': 'עובי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'nmod', 'lemma': 'עובי'}]"
"(10, 11)",הכיסוי,,,,,,"(31, 37)",,"[{'id': 10, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 11, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 11, 'text': 'כיסוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 9, 'deprel': 'compound:smixut', 'lemma': 'כיסוי'}]"
"(12, 13)",הקשורות,,,,,,"(38, 45)",,"[{'id': 12, 'text': 'ה', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 13, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 13, 'text': 'קשורות', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Fem|HebBinyan=PAAL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 7, 'deprel': 'acl:relcl', 'lemma': 'קשר'}]"
"(14, 15)",בבעיות,,,,,,"(46, 52)",,"[{'id': 14, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case', 'lemma': 'ב'}, {'id': 15, 'text': 'בעיות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Plur', 'head': 13, 'deprel': 'obl', 'lemma': 'בעיה'}]"
16,ביצוע,NOUN,NOUN,Gender=Masc|Number=Sing,15.0,compound:smixut,"(53, 58)",ביצוע,
"(1, 2)",מגוון זה,,,,,,"(1, 9)",,"[{'id': 1, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 2, 'deprel': 'case', 'lemma': 'מ'}, {'id': 2, 'text': 'גווגחזה', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 0, 'deprel': 'root', 'lemma': 'גווגחזה'}]"
"(3, 6)",של בעיות,,,,,,"(10, 18)",,"[{'id': 3, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 11, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 4, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 6, 'deprel': 'case', 'lemma': 'ל'}, {'id': 5, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 6, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 6, 'text': 'צבעיות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 11, 'deprel': 'nmod', 'lemma': 'צבעיה'}]"
7,הוא,PRON,PRON,Gender=Masc|Number=Sing|Person=3|PronType=Prs,11.0,nsubj,"(19, 22)",הוא,
"(8, 9)",במידה,,,,,,"(23, 28)",,"[{'id': 8, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 9, 'deprel': 'case', 'lemma': 'ב'}, {'id': 9, 'text': 'מידה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 11, 'deprel': 'nmod', 'lemma': 'מידה'}]"
10,רבה,ADJ,ADJ,Gender=Fem|Number=Sing,9.0,amod,"(29, 32)",רב,
"(11, 12)",פועל יוצא,,,,,,"(33, 42)",,"[{'id': 11, 'text': 'פו', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 2, 'deprel': 'acl:relcl', 'lemma': 'פו'}, {'id': 12, 'text': 'עלטטיוצ', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 11, 'deprel': 'flat:name', 'lemma': 'עלטטיוצ'}]"
"(13, 16)",של העדר כלים,,,,,,"(43, 55)",,"[{'id': 13, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 16, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 14, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'ל'}, {'id': 15, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'טטעדפפכלים', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 17, 'deprel': 'dep', 'lemma': 'טטעדפפכלים'}]"
17,לאבטחת,VERB,VERB,HebBinyan=PIEL|HebSource=ConvUncertainHead|VerbForm=Inf|Voice=Act,11.0,acl:relcl,"(56, 62)",_,
"(18, 20)",ובקרת איכות,,,,,,"(63, 74)",,"[{'id': 18, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 20, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 19, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 20, 'deprel': 'case', 'lemma': 'ב'}, {'id': 20, 'text': 'קרתטאיכות', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 11, 'deprel': 'conj', 'lemma': 'קרתטאיכות'}]"
"(21, 24)",של הביצוע,,,,,,"(75, 84)",,"[{'id': 21, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 24, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 22, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 24, 'deprel': 'case', 'lemma': 'ל'}, {'id': 23, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 24, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'טהביצוע', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 20, 'deprel': 'nmod', 'lemma': 'טהביצוע'}]"
"(25, 27)",בשטח,,,,,,"(85, 89)",,"[{'id': 25, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 27, 'deprel': 'case', 'lemma': 'ב'}, {'id': 26, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'שטח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 24, 'deprel': 'nmod', 'lemma': 'שטח'}]"
28,",",PUNCT,PUNCT,,24.0,punct,"(89, 90)",",",
29,בכל הקשור ל,ADP,ADP,,30.0,case,"(91, 102)",בכל הקשור ל,
"(30, 32)",טיב האשפרה,,,,,,"(102, 112)",,"[{'id': 30, 'text': 'טיב', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 24, 'deprel': 'nmod', 'lemma': 'טיב'}, {'id': 31, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 32, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 32, 'text': 'צאשפרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 30, 'deprel': 'compound:smixut', 'lemma': 'צאשפרה'}]"
"(33, 34)",ועובי הכי,,,,,,"(113, 122)",,"[{'id': 33, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 34, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 34, 'text': 'עוביטהכי', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 30, 'deprel': 'conj', 'lemma': 'עוביטהכי'}]"
"(35, 35)",סו,,,,,,"(122, 124)",,"[{'id': 35, 'text': 'סו', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 34, 'deprel': 'flat:name', 'lemma': 'סו'}]"
"(36, 36)",י,,,,,,"(124, 125)",,"[{'id': 36, 'text': 'י', 'upos': 'PROPN', 'xpos': 'PROPN', 'head': 35, 'deprel': 'flat:name', 'lemma': 'וי'}]"
"(1, 2)",במסגרת,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'PronType=Art', 'head': 12, 'deprel': 'dep', 'lemma': 'ב'}, {'id': 2, 'text': 'מסגרת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 6, 'deprel': 'dep', 'lemma': 'מסגרת'}]"
"(3, 4)",המחקר,,,,,,"(8, 13)",,"[{'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 6, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 4, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 6, 'deprel': 'dep', 'lemma': 'מחקר'}]"
"(5, 6)",הנוכחי,,,,,,"(14, 20)",,"[{'id': 5, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 6, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 6, 'text': 'נוכחי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 0, 'deprel': 'amod', 'lemma': 'נוכחי'}]"
7,נבחנו,VERB,VERB,,12.0,dep,"(21, 26)",נבחן,
"(8, 9)",ופותחו,,,,,,"(27, 33)",,"[{'id': 8, 'text': 'ו', 'upos': 'ADV', 'xpos': 'ADV', 'head': 12, 'deprel': 'punct', 'lemma': 'ו'}, {'id': 9, 'text': 'פותחו', 'upos': 'VERB', 'xpos': 'VERB', 'head': 12, 'deprel': 'conj', 'lemma': 'פתח'}]"
10,כלים,NOUN,NOUN,,12.0,obj,"(34, 38)",כלי,
"(11, 12)",שנועדו,,,,,,"(39, 45)",,"[{'id': 11, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 12, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 12, 'text': 'נועדו', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|Number=Sing', 'head': 6, 'deprel': 'dep', 'lemma': 'נועד'}]"
13,לאפשר,ADJ,ADJ,,12.0,dep,"(46, 51)",אפשר,
14,את,ADP,ADP,Case=Acc,12.0,dep,"(52, 54)",את,
15,קביעות,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,12.0,dep,"(55, 61)",קביעות,
16,טיב,NOUN,NOUN,,12.0,dep,"(62, 65)",טיב,
"(17, 18)",הבטון,,,,,,"(66, 71)",,"[{'id': 17, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 18, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 18, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 12, 'deprel': 'nsubj', 'lemma': 'בטון'}]"
"(19, 20)",בשכבת,,,,,,"(72, 77)",,"[{'id': 19, 'text': 'ב', 'upos': 'ADV', 'xpos': 'ADV', 'head': 20, 'deprel': 'dep', 'lemma': 'ב'}, {'id': 20, 'text': 'שכבת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'dep', 'lemma': 'שכבה'}]"
"(21, 22)",הכיסוי,,,,,,"(78, 84)",,"[{'id': 21, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 20, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 22, 'text': 'כיסוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'nsubj', 'lemma': 'כיסוי'}]"
23,באמצעות,ADV,ADV,,12.0,dep,"(85, 92)",באמצעות,
24,בדיקות,NOUN,NOUN,,12.0,obj,"(93, 99)",בדיקה,
25,לא,ADV,ADV,,12.0,dep,"(100, 102)",לא,
26,הרסניות,DET,DET,PronType=Art,12.0,dep,"(103, 110)",הרסניות,
27,",",PUNCT,PUNCT,,12.0,punct,"(110, 111)",",",
"(28, 29)",המבוססות,,,,,,"(112, 120)",,"[{'id': 28, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 12, 'deprel': 'dep', 'lemma': 'ה'}, {'id': 29, 'text': 'מבוססות', 'upos': 'ADJ', 'xpos': 'ADJ', 'head': 12, 'deprel': 'dep', 'lemma': 'מבוסס'}]"
30,על,ADP,ADP,,12.0,dep,"(121, 123)",על,
31,שילוב,NOUN,NOUN,,12.0,obj,"(124, 129)",שילוב,
32,של,ADV,ADV,Case=Gen,12.0,dep,"(130, 132)",של,
33,בדיקות,PUNCT,PUNCT,,12.0,dep,"(133, 139)",בדיקה,
34,התנגדות,NOUN,NOUN,,12.0,obj,"(140, 147)",התנגדות,
35,חשמלית,ADJ,ADJ,,12.0,dep,"(148, 154)",חשמלי,
"(36, 37)",וחדירות,,,,,,"(155, 162)",,"[{'id': 36, 'text': 'ו', 'upos': 'ADV', 'xpos': 'ADV', 'head': 18, 'deprel': 'punct', 'lemma': 'ו'}, {'id': 37, 'text': 'חדירות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'advmod', 'lemma': 'חדירה'}]"
"(38, 39)",לאוויר,,,,,,"(163, 169)",,"[{'id': 38, 'text': 'ל', 'upos': 'ADV', 'xpos': 'ADV', 'head': 20, 'deprel': 'dep', 'lemma': 'ל'}, {'id': 39, 'text': 'אוויר', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 37, 'deprel': 'det', 'lemma': 'אוויר'}]"
40,של,ADV,ADV,Case=Gen,12.0,dep,"(170, 172)",של,
41,שכבת,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,12.0,dep,"(173, 177)",שכבה,
"(42, 43)",הכיסוי,,,,,,"(178, 184)",,"[{'id': 42, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 22, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 43, 'text': 'כיסוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 12, 'deprel': 'nsubj', 'lemma': 'כיסוי'}]"
44,של,ADP,ADP,Case=Gen,12.0,dep,"(185, 187)",של,
"(45, 46)",הבטון,,,,,,"(188, 193)",,"[{'id': 45, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'head': 22, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 46, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 12, 'deprel': 'dep', 'lemma': 'בטון'}]"
"(1, 2)",הודגמה,,,,,,"(1, 7)",,"[{'id': 1, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 2, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 2, 'text': 'ודגמה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 0, 'deprel': 'root', 'lemma': 'ודגמה'}]"
"(3, 4)",ההיתכנות,,,,,,"(8, 16)",,"[{'id': 3, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 4, 'deprel': 'mark', 'lemma': 'ה'}, {'id': 4, 'text': 'היתכנות', 'upos': 'X', 'xpos': 'X', 'feats': 'Gender=Fem|HebSource=ConvUncertainHead|Number=Sing', 'head': 2, 'deprel': 'nmod', 'lemma': 'היתכן'}]"
5,להשתמש,VERB,VERB,HebBinyan=HITPAEL|VerbForm=Inf,4.0,xcomp,"(17, 23)",השתמש,
"(6, 7)",בכלי,,,,,,"(24, 28)",,"[{'id': 6, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 7, 'deprel': 'case', 'lemma': 'ב'}, {'id': 7, 'text': 'כלי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'obl', 'lemma': 'כלי'}]"
8,זה,PRON,PRON,Gender=Masc|Number=Sing|Person=3|PronType=Dem,7.0,det,"(29, 31)",זה,
"(9, 10)",כבדיקת,,,,,,"(32, 38)",,"[{'id': 9, 'text': 'כ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 10, 'deprel': 'case', 'lemma': 'כ'}, {'id': 10, 'text': 'בדיקת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 5, 'deprel': 'obl', 'lemma': 'בדיקה'}]"
11,מעבדה,NOUN,NOUN,Gender=Fem|Number=Sing,10.0,compound:smixut,"(39, 44)",מעבדה,
"(12, 13)",לאפיון,,,,,,"(45, 51)",,"[{'id': 12, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 13, 'deprel': 'case', 'lemma': 'ל'}, {'id': 13, 'text': 'אפיון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 10, 'deprel': 'nmod', 'lemma': 'אפיון'}]"
14,טיב,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,13.0,compound:smixut,"(52, 55)",טיב,
15,שכבת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,14.0,compound:smixut,"(56, 60)",שכבה,
"(16, 17)",הכיסוי,,,,,,"(61, 67)",,"[{'id': 16, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 17, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 17, 'text': 'כיסוי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 15, 'deprel': 'compound:smixut', 'lemma': 'כיסוי'}]"
18,של,ADP,ADP,Case=Gen,20.0,case:gen,"(68, 70)",של,
"(19, 20)",הבטון,,,,,,"(71, 76)",,"[{'id': 19, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 20, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 20, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 15, 'deprel': 'nmod:poss', 'lemma': 'בטון'}]"
21,",",PUNCT,PUNCT,,5.0,punct,"(76, 77)",",",
"(22, 23)",ומתוך,,,,,,"(78, 83)",,"[{'id': 22, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 25, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 23, 'text': 'מתוך', 'upos': 'ADP', 'xpos': 'ADP', 'head': 24, 'deprel': 'case', 'lemma': 'מתוך'}]"
24,כך,PRON,PRON,Person=3|PronType=Dem,25.0,obl,"(84, 86)",כך,
25,להסיק,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,5.0,conj,"(87, 92)",הסיק,
26,לגבי,ADP,ADP,,27.0,case,"(93, 97)",לגבי,
27,טיב,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,25.0,obl,"(98, 101)",טיב,
"(28, 29)",האשפרה,,,,,,"(102, 108)",,"[{'id': 28, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 29, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 29, 'text': 'אשפרה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 27, 'deprel': 'compound:smixut', 'lemma': 'אשפרה'}]"
"(30, 31)",שניתן,,,,,,"(109, 114)",,"[{'id': 30, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 31, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 31, 'text': 'ניתן', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid', 'head': 29, 'deprel': 'acl:relcl', 'lemma': 'ניתן'}]"
32,",",PUNCT,PUNCT,,27.0,punct,"(114, 115)",",",
"(33, 34)",ואת,,,,,,"(116, 119)",,"[{'id': 33, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 36, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 34, 'text': 'את', 'upos': 'ADP', 'xpos': 'ADP', 'feats': 'Case=Acc', 'head': 36, 'deprel': 'case:acc', 'lemma': 'את'}]"
"(35, 36)",המשמעויות,,,,,,"(120, 129)",,"[{'id': 35, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 36, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 36, 'text': 'משמעויות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 27, 'deprel': 'conj', 'lemma': 'משמעות'}]"
"(37, 38)",מבחינת,,,,,,"(130, 136)",,"[{'id': 37, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 38, 'deprel': 'case', 'lemma': 'מ'}, {'id': 38, 'text': 'בחינת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Fem|Number=Sing', 'head': 36, 'deprel': 'nmod', 'lemma': 'בחינה'}]"
39,משך,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,38.0,compound:smixut,"(137, 140)",משך,
40,חיי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,39.0,compound:smixut,"(141, 144)",חיים,
"(41, 42)",השרות,,,,,,"(145, 150)",,"[{'id': 41, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 42, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 42, 'text': 'שרות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 40, 'deprel': 'compound:smixut', 'lemma': 'שרות'}]"
43,של,ADP,ADP,Case=Gen,45.0,case:gen,"(151, 153)",של,
"(44, 45)",המבנה,,,,,,"(154, 159)",,"[{'id': 44, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 45, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 45, 'text': 'מבנה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 39, 'deprel': 'nmod:poss', 'lemma': 'מבנה'}]"
"(1, 2)",לכלי,,,,,,"(1, 5)",,"[{'id': 1, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 2, 'deprel': 'case', 'lemma': 'ל'}, {'id': 2, 'text': 'כלי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'obl', 'lemma': 'כלי'}]"
3,זה,PRON,PRON,,15.0,det,"(6, 8)",זה,
4,יש,ADV,ADV,,7.0,dep,"(9, 11)",יש,
5,את,ADP,ADP,Case=Acc,7.0,dep,"(12, 14)",את,
"(6, 7)",הפוטנציאל,,,,,,"(15, 24)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'פוטנציאל', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 15, 'deprel': 'amod', 'lemma': 'פוטנציאל'}]"
8,לשמש,NOUN,NOUN,,7.0,dep,"(25, 29)",שימש,
"(9, 10)",כבדיקת,,,,,,"(30, 36)",,"[{'id': 9, 'text': 'כ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 8, 'deprel': 'advmod', 'lemma': 'כ'}, {'id': 10, 'text': 'בדיקת', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 8, 'deprel': 'obl', 'lemma': 'בדיקה'}]"
11,שדה,NOUN,NOUN,Gender=Masc|Number=Sing,8.0,dep,"(37, 40)",שדה,
12,",",PUNCT,PUNCT,,8.0,punct,"(40, 41)",",",
13,אך,ADV,ADV,,7.0,dep,"(42, 44)",אך,
"(14, 15)",היבט,,,,,,"(45, 49)",,"[{'id': 14, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 15, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 15, 'text': 'יבט', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 0, 'deprel': 'root', 'lemma': 'יבט'}]"
16,זה,PRON,PRON,,15.0,det,"(50, 52)",זה,
17,דורש,ADJ,ADJ,,15.0,dep,"(53, 57)",דרש,
18,עבודת,NOUN,NOUN,,15.0,dep,"(58, 63)",עבודה,
19,פיתוח,NOUN,NOUN,Gender=Masc|Number=Sing,15.0,compound:smixut,"(64, 69)",פיתוח,
